,Content ID,User ID,Type of Reaction,Sentiment,Score,Type of Content,Category
15900,2ceee25a-8461-4409-ab41-7a72d97d722d,63e1cb43-d3dc-491a-af16-209c1c152c44,indifferent,neutral,20,photo,animals
15901,2ceee25a-8461-4409-ab41-7a72d97d722d,a92660de-2154-4694-a86e-88cb81c8ea95,indifferent,neutral,20,photo,animals
15902,2ceee25a-8461-4409-ab41-7a72d97d722d,2c32ac39-926d-4473-801f-5733222ad74f,super love,positive,75,photo,animals
15903,2ceee25a-8461-4409-ab41-7a72d97d722d,9210e8dd-d2a2-4ea7-8cbd-f37e1e8efea5,worried,negative,12,photo,animals
15904,2ceee25a-8461-4409-ab41-7a72d97d722d,41b0ee09-2868-4c4b-a22d-b533a7fa46af,like,positive,50,photo,animals
15905,2ceee25a-8461-4409-ab41-7a72d97d722d,1d8dfb6a-330c-4eb9-a603-364f207c6e57,like,positive,50,photo,animals
15906,2ceee25a-8461-4409-ab41-7a72d97d722d,8abcf667-7be3-439f-97bb-3375a3de366c,want,positive,70,photo,animals
15907,2ceee25a-8461-4409-ab41-7a72d97d722d,ad4bd878-55e7-487c-a4db-470b23bbd832,want,positive,70,photo,animals
15908,2ceee25a-8461-4409-ab41-7a72d97d722d,a4a3247c-5e68-49d0-a768-a8d7db1c8ef4,want,positive,70,photo,animals
15909,2ceee25a-8461-4409-ab41-7a72d97d722d,a92660de-2154-4694-a86e-88cb81c8ea95,intrigued,positive,45,photo,animals
15910,2ceee25a-8461-4409-ab41-7a72d97d722d,ddd079a8-00dd-4aab-9551-11961171db16,intrigued,positive,45,photo,animals
15911,2ceee25a-8461-4409-ab41-7a72d97d722d,c5d04879-87bd-4950-9e63-334382ef53af,intrigued,positive,45,photo,animals
15912,2ceee25a-8461-4409-ab41-7a72d97d722d,07061727-dc05-4411-ab78-79f95b1869a9,love,positive,65,photo,animals
15913,2ceee25a-8461-4409-ab41-7a72d97d722d,a559688e-3f10-436f-a25e-8ad553eacb89,adore,positive,72,photo,animals
15914,2ceee25a-8461-4409-ab41-7a72d97d722d,cbc99939-e6a6-4269-9819-bffce6f38751,adore,positive,72,photo,animals
15915,2ceee25a-8461-4409-ab41-7a72d97d722d,63e07d14-7bed-44b8-9cf0-4a7e9b2a99ea,adore,positive,72,photo,animals
15916,cad4858d-77e5-47f8-a6b9-4ce2971d8656,b7e4b060-7b74-408f-b7d7-67a5e1dbfce3,disgust,negative,0,photo,cooking
15917,cad4858d-77e5-47f8-a6b9-4ce2971d8656,f86853a2-acda-4319-a50c-03f014248042,interested,positive,30,photo,cooking
15918,cad4858d-77e5-47f8-a6b9-4ce2971d8656,84bd5adb-286c-429a-926d-4ea120270825,peeking,neutral,35,photo,cooking
15919,cad4858d-77e5-47f8-a6b9-4ce2971d8656,d55f3314-96cc-4a5d-b650-f43f094cd3c3,indifferent,neutral,20,photo,cooking
15920,cad4858d-77e5-47f8-a6b9-4ce2971d8656,43dc107a-bd3f-4cfe-96f7-8d17ca485bc2,super love,positive,75,photo,cooking
15921,cad4858d-77e5-47f8-a6b9-4ce2971d8656,69fcad9e-45a9-4189-b7e1-96b26c57c542,heart,positive,60,photo,cooking
15922,cad4858d-77e5-47f8-a6b9-4ce2971d8656,35d6a1f3-e358-4d4b-8074-05f3b7f35c2a,intrigued,positive,45,photo,cooking
15923,a4f6b4c2-36bd-4232-bef8-66577a601163,5b3b843e-7c66-4eac-82b6-8d6f7a19277c,disgust,negative,0,photo,animals
15924,a4f6b4c2-36bd-4232-bef8-66577a601163,68724f58-bc4d-4ab0-a4e1-60cdd5e95e7d,disgust,negative,0,photo,animals
15925,a4f6b4c2-36bd-4232-bef8-66577a601163,2aae6657-1214-4119-8cde-6b0dc5cd5529,disgust,negative,0,photo,animals
15926,a4f6b4c2-36bd-4232-bef8-66577a601163,85a3acae-0e71-49f4-a6ee-13d3df1f4962,dislike,negative,10,photo,animals
15927,a4f6b4c2-36bd-4232-bef8-66577a601163,1545ddaf-2b75-4143-82fe-b88966aee4fb,scared,negative,15,photo,animals
15928,a4f6b4c2-36bd-4232-bef8-66577a601163,4ce3f877-96ea-4a37-8107-1176126d9d97,scared,negative,15,photo,animals
15929,a4f6b4c2-36bd-4232-bef8-66577a601163,bec3a622-1373-49c2-9d57-e0281c34f5cf,scared,negative,15,photo,animals
15930,a4f6b4c2-36bd-4232-bef8-66577a601163,15e325b1-c221-4bf8-8010-18d76b03646e,scared,negative,15,photo,animals
15931,a4f6b4c2-36bd-4232-bef8-66577a601163,6eb62858-f6f3-4846-8054-52df483979de,interested,positive,30,photo,animals
15932,a4f6b4c2-36bd-4232-bef8-66577a601163,b1ceae0c-016d-421f-a6f0-488a7857f9f6,peeking,neutral,35,photo,animals
15933,a4f6b4c2-36bd-4232-bef8-66577a601163,e32722f4-69b1-4aff-b13b-8928ea08fd6a,peeking,neutral,35,photo,animals
15934,a4f6b4c2-36bd-4232-bef8-66577a601163,11f207c2-0113-47e5-aa9a-df2c7b91ac75,peeking,neutral,35,photo,animals
15935,a4f6b4c2-36bd-4232-bef8-66577a601163,e8493c32-7f6f-4e57-a691-cf0df6f015c9,cherish,positive,70,photo,animals
15936,a4f6b4c2-36bd-4232-bef8-66577a601163,db392b86-6ba5-4a9b-933a-a2553488bb62,cherish,positive,70,photo,animals
15937,a4f6b4c2-36bd-4232-bef8-66577a601163,4cbd005f-69d5-4a83-9947-7009f69c0e7d,cherish,positive,70,photo,animals
15938,a4f6b4c2-36bd-4232-bef8-66577a601163,17bc2431-754a-46e8-81e2-32820d3fc612,cherish,positive,70,photo,animals
15939,a4f6b4c2-36bd-4232-bef8-66577a601163,948f7e9d-49bb-4770-bc9d-cb3fb65cca15,hate,negative,5,photo,animals
15940,a4f6b4c2-36bd-4232-bef8-66577a601163,84bd5adb-286c-429a-926d-4ea120270825,hate,negative,5,photo,animals
15941,a4f6b4c2-36bd-4232-bef8-66577a601163,b841358a-d8ff-412e-b940-3a95fd31291b,indifferent,neutral,20,photo,animals
15942,a4f6b4c2-36bd-4232-bef8-66577a601163,427fa55b-7f49-4981-bcd7-59fee8efb512,indifferent,neutral,20,photo,animals
15943,a4f6b4c2-36bd-4232-bef8-66577a601163,e377a5c2-0378-4684-b7d1-5d80e04243ed,worried,negative,12,photo,animals
15944,a4f6b4c2-36bd-4232-bef8-66577a601163,37867a23-d07b-4990-8fa8-d694cf7d3b1b,worried,negative,12,photo,animals
15945,a4f6b4c2-36bd-4232-bef8-66577a601163,7240bf9b-7424-4c04-aab1-1d7aa39964d9,worried,negative,12,photo,animals
15946,a4f6b4c2-36bd-4232-bef8-66577a601163,fb4654ff-ce23-4a77-b52a-50f8948b5664,worried,negative,12,photo,animals
15947,a4f6b4c2-36bd-4232-bef8-66577a601163,83f8edc6-90b1-4f96-a80b-d6aa74103610,like,positive,50,photo,animals
15948,a4f6b4c2-36bd-4232-bef8-66577a601163,43dc107a-bd3f-4cfe-96f7-8d17ca485bc2,like,positive,50,photo,animals
15949,a4f6b4c2-36bd-4232-bef8-66577a601163,4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab,like,positive,50,photo,animals
15950,a4f6b4c2-36bd-4232-bef8-66577a601163,1932a904-86ba-4438-bb52-b7e6516a4019,like,positive,50,photo,animals
15951,a4f6b4c2-36bd-4232-bef8-66577a601163,427fa55b-7f49-4981-bcd7-59fee8efb512,heart,positive,60,photo,animals
15952,a4f6b4c2-36bd-4232-bef8-66577a601163,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,heart,positive,60,photo,animals
15953,a4f6b4c2-36bd-4232-bef8-66577a601163,33c1cee6-ae56-4f8e-84fc-ee0a4b7bbf4c,heart,positive,60,photo,animals
15954,a4f6b4c2-36bd-4232-bef8-66577a601163,f5d9a26e-986d-4d8e-a1c9-69493fb64736,heart,positive,60,photo,animals
15955,a4f6b4c2-36bd-4232-bef8-66577a601163,a483c273-aee5-44bc-883e-d6963157aa4c,want,positive,70,photo,animals
15956,a4f6b4c2-36bd-4232-bef8-66577a601163,922d93a7-d56a-4e74-b1bf-1e7bab42dcc4,want,positive,70,photo,animals
15957,a4f6b4c2-36bd-4232-bef8-66577a601163,a540d720-b44a-4d3d-9643-e12bca77d1f3,intrigued,positive,45,photo,animals
15958,a4f6b4c2-36bd-4232-bef8-66577a601163,f4ed8f9c-5eac-4d77-a206-c60afda2921a,love,positive,65,photo,animals
15959,a4f6b4c2-36bd-4232-bef8-66577a601163,374634b7-aead-4f2f-9303-c15f456c4094,love,positive,65,photo,animals
15960,a4f6b4c2-36bd-4232-bef8-66577a601163,08c64787-e47b-4a7f-b00b-5590eb5fbc3a,love,positive,65,photo,animals
15961,a4f6b4c2-36bd-4232-bef8-66577a601163,e57c1d53-11ce-4df6-bb4b-85647776fd6d,love,positive,65,photo,animals
15962,a4f6b4c2-36bd-4232-bef8-66577a601163,317c70d5-fe65-4663-afb1-150108e0e55c,love,positive,65,photo,animals
15963,a4f6b4c2-36bd-4232-bef8-66577a601163,ed3494e3-695b-4068-a725-09c6cdf92d63,adore,positive,72,photo,animals
15964,a4f6b4c2-36bd-4232-bef8-66577a601163,db0066e1-83cc-43f3-990b-983010aa5370,adore,positive,72,photo,animals
15965,01396602-c759-4a17-90f0-8f9b3ca11b30,4c731e48-0377-4d7d-b4c8-b2174b774ed8,disgust,negative,0,GIF,tennis
15966,01396602-c759-4a17-90f0-8f9b3ca11b30,5ffd8b51-164e-47e2-885e-8b8c46eb63ed,disgust,negative,0,GIF,tennis
15967,01396602-c759-4a17-90f0-8f9b3ca11b30,23cc47ff-e5cd-4915-828d-258aefce5a14,disgust,negative,0,GIF,tennis
15968,01396602-c759-4a17-90f0-8f9b3ca11b30,8c9c5ee7-9c8c-4842-bbd1-1d1e51da8164,disgust,negative,0,GIF,tennis
15969,01396602-c759-4a17-90f0-8f9b3ca11b30,8fe167eb-3c69-459a-b32d-b030b942eab4,dislike,negative,10,GIF,tennis
15970,01396602-c759-4a17-90f0-8f9b3ca11b30,fe1c151b-1a95-43fa-9a4c-f3214adba852,dislike,negative,10,GIF,tennis
15971,01396602-c759-4a17-90f0-8f9b3ca11b30,3205ad12-726a-4b65-a15a-1a899a9d310b,dislike,negative,10,GIF,tennis
15972,01396602-c759-4a17-90f0-8f9b3ca11b30,2c32ac39-926d-4473-801f-5733222ad74f,scared,negative,15,GIF,tennis
15973,01396602-c759-4a17-90f0-8f9b3ca11b30,acbac577-54c9-4476-af3c-a3241a3f4a19,interested,positive,30,GIF,tennis
15974,01396602-c759-4a17-90f0-8f9b3ca11b30,7adafb3c-7c7c-492b-be5b-5ddd9ff1316a,interested,positive,30,GIF,tennis
15975,01396602-c759-4a17-90f0-8f9b3ca11b30,a1290f9f-af93-432d-be86-65840470c621,interested,positive,30,GIF,tennis
15976,01396602-c759-4a17-90f0-8f9b3ca11b30,9e9c6089-692f-406c-afee-50f62c127e9d,interested,positive,30,GIF,tennis
15977,01396602-c759-4a17-90f0-8f9b3ca11b30,a6e32004-8866-40e5-aaeb-e159c13fd42a,interested,positive,30,GIF,tennis
15978,01396602-c759-4a17-90f0-8f9b3ca11b30,2026ccb6-77b2-494c-9b6b-a5d32aa86776,interested,positive,30,GIF,tennis
15979,01396602-c759-4a17-90f0-8f9b3ca11b30,8f41c07f-db4f-44f3-ae81-1f99cee047eb,cherish,positive,70,GIF,tennis
15980,01396602-c759-4a17-90f0-8f9b3ca11b30,95023c1b-04b7-4efd-ab34-61a4a70bb9d8,hate,negative,5,GIF,tennis
15981,01396602-c759-4a17-90f0-8f9b3ca11b30,7240bf9b-7424-4c04-aab1-1d7aa39964d9,hate,negative,5,GIF,tennis
15982,01396602-c759-4a17-90f0-8f9b3ca11b30,b3a84639-5a4f-4c97-8ea8-2ac49882e27a,hate,negative,5,GIF,tennis
15983,01396602-c759-4a17-90f0-8f9b3ca11b30,1932a904-86ba-4438-bb52-b7e6516a4019,hate,negative,5,GIF,tennis
15984,01396602-c759-4a17-90f0-8f9b3ca11b30,b3a84639-5a4f-4c97-8ea8-2ac49882e27a,indifferent,neutral,20,GIF,tennis
15985,01396602-c759-4a17-90f0-8f9b3ca11b30,d55f3314-96cc-4a5d-b650-f43f094cd3c3,indifferent,neutral,20,GIF,tennis
15986,01396602-c759-4a17-90f0-8f9b3ca11b30,3455a646-398f-4b16-b19a-1371cdb2e048,indifferent,neutral,20,GIF,tennis
15987,01396602-c759-4a17-90f0-8f9b3ca11b30,c3988ef2-7e28-4db7-8981-c69f61a3bfce,super love,positive,75,GIF,tennis
15988,01396602-c759-4a17-90f0-8f9b3ca11b30,3a752edf-f723-46a5-bffb-4a9ed6475546,worried,negative,12,GIF,tennis
15989,01396602-c759-4a17-90f0-8f9b3ca11b30,5b3b843e-7c66-4eac-82b6-8d6f7a19277c,worried,negative,12,GIF,tennis
15990,01396602-c759-4a17-90f0-8f9b3ca11b30,4607d7b0-3313-49b8-9f73-5b8227fc5b67,worried,negative,12,GIF,tennis
15991,01396602-c759-4a17-90f0-8f9b3ca11b30,b6fd2140-f8b9-498a-a07f-0dc9986736c6,like,positive,50,GIF,tennis
15992,01396602-c759-4a17-90f0-8f9b3ca11b30,fd7396b2-a18b-449c-b326-e676aebd7776,like,positive,50,GIF,tennis
15993,01396602-c759-4a17-90f0-8f9b3ca11b30,ab9a4d70-3ae4-48d6-b161-c18bd687c3b4,like,positive,50,GIF,tennis
15994,01396602-c759-4a17-90f0-8f9b3ca11b30,15e325b1-c221-4bf8-8010-18d76b03646e,heart,positive,60,GIF,tennis
15995,01396602-c759-4a17-90f0-8f9b3ca11b30,5870e611-6218-48e1-a9a0-ba86fe5598f7,heart,positive,60,GIF,tennis
15996,01396602-c759-4a17-90f0-8f9b3ca11b30,9b8a3e97-eee6-4de5-ab88-e00d2c0db6b9,heart,positive,60,GIF,tennis
15997,01396602-c759-4a17-90f0-8f9b3ca11b30,48e26178-5cdd-4568-9990-d3bc5937910b,heart,positive,60,GIF,tennis
15998,01396602-c759-4a17-90f0-8f9b3ca11b30,571d7193-a3e6-4909-b25c-e891fc126f31,want,positive,70,GIF,tennis
15999,01396602-c759-4a17-90f0-8f9b3ca11b30,f182f7d5-e202-4e89-832e-02205dd2ff02,intrigued,positive,45,GIF,tennis
16000,01396602-c759-4a17-90f0-8f9b3ca11b30,5ff89fb3-b364-494f-b62d-07097b2ffa12,love,positive,65,GIF,tennis
16001,3ca5a22f-aebc-4421-a960-d787d732f1ec,007a1366-a46f-40f1-9ba5-01245aeaf20f,disgust,negative,0,audio,healthy eating
16002,3ca5a22f-aebc-4421-a960-d787d732f1ec,289044c8-e74c-4814-898a-b3b5eba6e46e,dislike,negative,10,audio,healthy eating
16003,3ca5a22f-aebc-4421-a960-d787d732f1ec,084eb113-0d87-4ae5-891b-2ec7f1e194a8,dislike,negative,10,audio,healthy eating
16004,3ca5a22f-aebc-4421-a960-d787d732f1ec,6eb62858-f6f3-4846-8054-52df483979de,dislike,negative,10,audio,healthy eating
16005,3ca5a22f-aebc-4421-a960-d787d732f1ec,104c4dcb-70d5-4d87-b5b5-8b67205891fe,dislike,negative,10,audio,healthy eating
16006,3ca5a22f-aebc-4421-a960-d787d732f1ec,8298747d-33c8-441c-9c5a-a6cf648c95d8,scared,negative,15,audio,healthy eating
16007,3ca5a22f-aebc-4421-a960-d787d732f1ec,a94a7d87-65df-4c21-847a-0e8af6cb5c02,interested,positive,30,audio,healthy eating
16008,3ca5a22f-aebc-4421-a960-d787d732f1ec,2a41e628-4cc5-4765-af2e-8b3dec750c0b,interested,positive,30,audio,healthy eating
16009,3ca5a22f-aebc-4421-a960-d787d732f1ec,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,interested,positive,30,audio,healthy eating
16010,3ca5a22f-aebc-4421-a960-d787d732f1ec,6fd58dea-315a-4ab2-8023-424a6ff455cd,interested,positive,30,audio,healthy eating
16011,3ca5a22f-aebc-4421-a960-d787d732f1ec,df1e7940-d514-40aa-af3a-e742792c4b5e,interested,positive,30,audio,healthy eating
16012,3ca5a22f-aebc-4421-a960-d787d732f1ec,a8d09ab9-44c6-493c-afdf-93888822a4b0,cherish,positive,70,audio,healthy eating
16013,3ca5a22f-aebc-4421-a960-d787d732f1ec,8abcf667-7be3-439f-97bb-3375a3de366c,hate,negative,5,audio,healthy eating
16014,3ca5a22f-aebc-4421-a960-d787d732f1ec,e8493c32-7f6f-4e57-a691-cf0df6f015c9,hate,negative,5,audio,healthy eating
16015,3ca5a22f-aebc-4421-a960-d787d732f1ec,92b87fa5-f271-43e0-af66-84fac21052e6,hate,negative,5,audio,healthy eating
16016,3ca5a22f-aebc-4421-a960-d787d732f1ec,f46eee2a-6024-4046-a6f4-5232366edb87,indifferent,neutral,20,audio,healthy eating
16017,3ca5a22f-aebc-4421-a960-d787d732f1ec,311d7214-711f-4f66-bc9a-e835fa54ffb6,super love,positive,75,audio,healthy eating
16018,3ca5a22f-aebc-4421-a960-d787d732f1ec,9ce133df-bd87-4559-96d7-a402add824ca,like,positive,50,audio,healthy eating
16019,3ca5a22f-aebc-4421-a960-d787d732f1ec,a6f003be-b0fd-4100-b4cc-f568a21b9745,like,positive,50,audio,healthy eating
16020,3ca5a22f-aebc-4421-a960-d787d732f1ec,19fa2bc2-96ab-45b6-99de-1995c2bee330,like,positive,50,audio,healthy eating
16021,3ca5a22f-aebc-4421-a960-d787d732f1ec,9d0a0b94-b081-40d7-bf56-6f8f4750dbaf,heart,positive,60,audio,healthy eating
16022,3ca5a22f-aebc-4421-a960-d787d732f1ec,04e52602-e370-4a99-bfda-f0c1655058da,want,positive,70,audio,healthy eating
16023,3ca5a22f-aebc-4421-a960-d787d732f1ec,f9775602-43ab-4d54-ad93-7c9a489879bc,want,positive,70,audio,healthy eating
16024,3ca5a22f-aebc-4421-a960-d787d732f1ec,24789387-968b-425a-8836-14e243cda16c,want,positive,70,audio,healthy eating
16025,3ca5a22f-aebc-4421-a960-d787d732f1ec,05d7e77f-a18a-4358-a23a-46c560b3682e,intrigued,positive,45,audio,healthy eating
16026,3ca5a22f-aebc-4421-a960-d787d732f1ec,311d7214-711f-4f66-bc9a-e835fa54ffb6,intrigued,positive,45,audio,healthy eating
16027,3ca5a22f-aebc-4421-a960-d787d732f1ec,18421d97-6f86-4d21-a7b1-dcc57dd8be76,love,positive,65,audio,healthy eating
16028,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,95023c1b-04b7-4efd-ab34-61a4a70bb9d8,disgust,negative,0,photo,travel
16029,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,d3aa94aa-3e81-49e4-915a-d269e4f42f29,dislike,negative,10,photo,travel
16030,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,2dd186bb-7a28-4e80-99c7-f1936afc7b49,dislike,negative,10,photo,travel
16031,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,330ded4b-db65-485a-80a4-6b3bffd33067,peeking,neutral,35,photo,travel
16032,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,3205ad12-726a-4b65-a15a-1a899a9d310b,peeking,neutral,35,photo,travel
16033,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,3956593b-7739-426a-b7a5-e841c95a5df9,cherish,positive,70,photo,travel
16034,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,18421d97-6f86-4d21-a7b1-dcc57dd8be76,cherish,positive,70,photo,travel
16035,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,24789387-968b-425a-8836-14e243cda16c,hate,negative,5,photo,travel
16036,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,18421d97-6f86-4d21-a7b1-dcc57dd8be76,indifferent,neutral,20,photo,travel
16037,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,ddd079a8-00dd-4aab-9551-11961171db16,super love,positive,75,photo,travel
16038,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,c3988ef2-7e28-4db7-8981-c69f61a3bfce,super love,positive,75,photo,travel
16039,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,fe0e2711-bad0-4a0a-90fa-b2d9e8c773a8,worried,negative,12,photo,travel
16040,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,fa3e42f0-71d8-455f-b024-e52d5c27a145,worried,negative,12,photo,travel
16041,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,8af596f3-c67c-4f40-a0cc-e258e730a8f5,like,positive,50,photo,travel
16042,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,31cfc138-cec0-4176-bd6d-79c4cadbb1d4,like,positive,50,photo,travel
16043,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,f50ac030-3af8-4e07-aacf-dccff353b8f6,like,positive,50,photo,travel
16044,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,ce9b41f4-625e-4868-83d1-6b53767a8af5,like,positive,50,photo,travel
16045,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,aa71ef91-252d-4c99-92ad-cf617f09fced,heart,positive,60,photo,travel
16046,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,69527334-c362-47df-87fc-5e2b5e2605e5,heart,positive,60,photo,travel
16047,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,3c45659f-e24d-4b0d-8210-0b7704ea1ac6,heart,positive,60,photo,travel
16048,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,f02267ef-8974-43f5-9a2f-03d2c8ec22ca,want,positive,70,photo,travel
16049,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,43dc107a-bd3f-4cfe-96f7-8d17ca485bc2,want,positive,70,photo,travel
16050,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,93dd80c0-4ff2-42ed-9949-1621b0a68c63,want,positive,70,photo,travel
16051,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,a58444bc-a23e-40a1-b09d-0f90bd5cd6b3,want,positive,70,photo,travel
16052,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,ab9a4d70-3ae4-48d6-b161-c18bd687c3b4,want,positive,70,photo,travel
16053,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,91dbe082-62c3-4bfd-9721-7c94be3a3d32,intrigued,positive,45,photo,travel
16054,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,92423e9a-4e8c-49bc-be75-c819912696ce,intrigued,positive,45,photo,travel
16055,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,e2377b94-f06a-49ed-a266-377c4b07e980,intrigued,positive,45,photo,travel
16056,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,3d5f257e-556b-4e19-b127-977bc5c4daed,intrigued,positive,45,photo,travel
16057,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,2a41e628-4cc5-4765-af2e-8b3dec750c0b,intrigued,positive,45,photo,travel
16058,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,6eb62858-f6f3-4846-8054-52df483979de,love,positive,65,photo,travel
16059,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,love,positive,65,photo,travel
16060,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,bf721d00-4fa1-44b1-834f-4730cd51aefa,adore,positive,72,photo,travel
16061,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,9664d628-9163-4aae-94e0-311f3bdb2f11,adore,positive,72,photo,travel
16062,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,7bf3ce80-784e-42a0-b06a-dbbd1e31a9b7,adore,positive,72,photo,travel
16063,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,5870e611-6218-48e1-a9a0-ba86fe5598f7,disgust,negative,0,photo,education
16064,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,49f49bcf-17fe-4edd-990d-16c3d1df931b,dislike,negative,10,photo,education
16065,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,4fe420fa-a193-4408-bd5d-62a020233609,dislike,negative,10,photo,education
16066,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,35d6a1f3-e358-4d4b-8074-05f3b7f35c2a,dislike,negative,10,photo,education
16067,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,0f1f6aef-b094-4b4d-b6b6-412ebc42c12b,dislike,negative,10,photo,education
16068,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,571d7193-a3e6-4909-b25c-e891fc126f31,scared,negative,15,photo,education
16069,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,f25dc445-de4a-47ee-92a4-0ff29c56656d,scared,negative,15,photo,education
16070,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,24789387-968b-425a-8836-14e243cda16c,scared,negative,15,photo,education
16071,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,ddc4db8e-0000-48c4-8fdb-d32af87fb823,interested,positive,30,photo,education
16072,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,289044c8-e74c-4814-898a-b3b5eba6e46e,peeking,neutral,35,photo,education
16073,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,b83ae39f-2b80-4925-b5ff-34ddefd7f07c,cherish,positive,70,photo,education
16074,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,cd5fd7db-8715-41b7-8f4a-11a65b638d8e,hate,negative,5,photo,education
16075,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,7918d465-0953-4f20-9e28-539e74c82e2f,hate,negative,5,photo,education
16076,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,31d378e7-9e95-4e8a-b564-7fd346027dfe,hate,negative,5,photo,education
16077,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,15c2ba5b-eeb6-4d9b-a0e2-7d5461a21c0a,indifferent,neutral,20,photo,education
16078,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,worried,negative,12,photo,education
16079,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,ffdb3615-516c-422f-aa24-a137e3027d3a,heart,positive,60,photo,education
16080,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,heart,positive,60,photo,education
16081,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,122c3e03-0a96-4d62-9d17-27f8e2b6ba58,want,positive,70,photo,education
16082,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,330ded4b-db65-485a-80a4-6b3bffd33067,love,positive,65,photo,education
16083,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,9ce133df-bd87-4559-96d7-a402add824ca,love,positive,65,photo,education
16084,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,4607d7b0-3313-49b8-9f73-5b8227fc5b67,love,positive,65,photo,education
16085,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,b9480379-4b96-412c-8dca-96fff9ae81a3,love,positive,65,photo,education
16086,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,600118fa-e6f4-4d74-aeb6-936abbbf38a1,love,positive,65,photo,education
16087,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,15cf4392-8541-422b-8957-a9c0380c11d9,adore,positive,72,photo,education
16088,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,1d8dfb6a-330c-4eb9-a603-364f207c6e57,adore,positive,72,photo,education
16089,b9ff65d6-b79a-4f9b-8745-10088ddf9934,95258c36-5b6b-4591-85ee-0c43f503c1d5,disgust,negative,0,video,animals
16090,b9ff65d6-b79a-4f9b-8745-10088ddf9934,ef56931b-540b-4166-9090-73ae48ac8d97,disgust,negative,0,video,animals
16091,b9ff65d6-b79a-4f9b-8745-10088ddf9934,ded166ee-173b-4a56-bc6d-464c35709670,disgust,negative,0,video,animals
